run_id,timestamp_utc,data_source,name,role,tier,refine_v24,refine_min,refine_r2019,d_r2019,score,refine,refine_R,refine_F,bss,brier,logloss,auc,pred_mean,d,score_cold,score_m1,se_vs_anchor,n_folds,delta_vs_anchor,beats_anchor,brier_cal,logloss_cal,logloss_cold
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K2_hedge,candidate,,,,,,-380.69476843126114,,,,-0.0038069476843126115,0.25085579055397866,0.6951842235101262,0.5357062806019436,0.492478054238422,-0.0005530231001901198,-3015.97700248476,-1332.8654613227409,28.808090567268827,2,-991.5388623598401,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K2_ex,candidate,,,,,,-422.72791201248833,,,,-0.004227279120124884,0.25096078689361295,0.6953939009270074,0.5357062806019436,0.4890860176780764,-0.00394505966053571,-3024.755655475547,-1316.6819791551875,30.689433978435236,2,-1033.5720059410673,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K1K2_ex,candidate,,,,,,-511.5739837098787,,,,-0.005115739837098787,0.25118274460373297,0.697248169584687,0.5333207198434791,0.4986853928570377,0.005654315518425573,-3735.3027527579243,-442.92182359220163,18.44068032896559,2,-1122.4180776384576,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K1K2_hedge,candidate,,,,,,-514.5754603700036,,,,-0.005145754603700036,0.25119024834635906,0.6972662540452208,0.5333207198434791,0.5020463091867772,0.00901523184816505,-3808.1135749144405,-457.23765807401674,16.811156981607873,2,-1125.4195542985826,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K1K2_flat,candidate,,,,,,-532.6174023516817,,,,-0.0053261740235168165,0.25123532450865693,0.6973578947276547,0.5333207198434791,0.5054085360156294,0.012377458677017256,-3895.9819675012272,-486.61844130348794,15.668271956056966,2,-1143.4614962802607,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K1K2_ex,candidate,,,,,,-548.5648320132042,,,,-0.005485648320132042,0.2512753682968519,0.696249553378085,0.5351416099519615,0.4985016760033746,0.005470598664762488,-3615.795674773059,-611.5594207890429,25.081097871268227,2,-1159.408925941783,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K1K2_hedge,candidate,,,,,,-549.9973550754155,,,,-0.005499973550754155,0.2512789525068323,0.6962612706231709,0.5351416099519615,0.5018650237851204,0.00883394644650834,-3662.4575568814766,-630.4046147471155,23.799232230123266,2,-1160.8414490039945,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K1K2_flat,candidate,,,,,,-566.5175367208508,,,,-0.005665175367208508,0.2513202270272563,0.6963484352368374,0.5351416099519615,0.5052294528349286,0.012198375496316471,-3724.1714325304433,-664.330003192326,22.938238839126264,2,-1177.3616306494296,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K3_ORACLE,oracle,,,,,,623.827637999345,,,,0.00623827637999345,0.24810329548268864,0.689299903935975,0.5477279477129509,0.49581511481830737,-0.00917908458240868,338.71325609542043,219.85192347287648,17.43853194685435,3,12.98354407076613,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K3_ORACLE,oracle,,,,,,430.29393194194955,,,,0.004302939319419496,0.2485875535402935,0.6903615549403342,0.5488440020444251,0.49536529921858813,-0.00962890018212803,-151.2488341983771,-451.4608320667672,31.840749592485157,3,-180.55016198662935,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K1K3_ORACLE,oracle,,,,,,361.0536558408446,,,,0.003610536558408446,0.24876062731634452,0.6908437621245422,0.548366930312349,0.5019129023873777,-0.003081297013338369,-540.1352090355749,43.101235699039044,28.001805092173267,3,-249.7904380877343,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K1K3_ORACLE,oracle,,,,,,338.01851789082576,,,,0.0033801851789082575,0.24881781410008896,0.6917781216591777,0.5469664461078967,0.49870055592610285,-0.006293643474613253,-686.8193428886003,368.05538311820055,25.167958294238673,3,-272.82557603775314,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,const_ORACLE,oracle,,,,,,-1.4802973661668755e-11,,,,-1.4802973661668756e-16,0.2496568442914072,0.6924605412412905,0.5,0.5049941994007162,7.401486830834377e-17,-391.34271267413646,,39.73746054621137,3,-610.8440939285937,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K2_ORACLE,oracle,,,,,,-83.61753403739456,,,,-0.0008361753403739456,0.25011290678326503,0.6934280482122899,0.5343069684833656,0.4793902231594075,-0.013640854179204631,-1461.5756748618592,-468.66706668652336,25.10994449949096,2,-694.4616279659734,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,const_hedge,reference,,,,,,-121.28041075591216,,,,-0.0012128041075591216,0.2499599780740024,0.6930677538412603,0.5,0.5147545624977775,0.009760363097061409,-881.7818782240897,,38.29873151678991,3,-732.1245046844911,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,const_flat,reference,,,,,,-139.42752918373694,,,,-0.0013942752918373693,0.2500053471672434,0.6931585394118075,0.5,0.5205464284077009,0.01555222900698485,-843.5253544746057,,38.05679809132711,3,-750.2716231123159,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,const_ex,reference,,,,,,-143.5079541402873,,,,-0.001435079541402873,0.2500152728548315,0.6931784414888217,0.5,0.5089626965878543,0.003968497187138116,-960.8614936125267,,39.348804624973496,3,-754.3520480688662,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K2_ORACLE,oracle,,,,,,-467.9887954795903,,,,-0.004679887954795903,0.25107391095523884,0.6954965875154939,0.5357062806019436,0.4743379479541182,-0.01869312938449394,-2335.4173035319222,-1360.3764840770082,37.36170936714265,2,-1078.8328894081692,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,rf_official+K1K2_ORACLE,oracle,,,,,,-533.5786292493373,,,,-0.005335786292493373,0.25123775132309456,0.6972169746496992,0.5333207198434791,0.4839573029050015,-0.009073774433610626,-2954.7083051104983,-451.2203277754368,26.215034307477204,2,-1144.4227231779162,False,,,
20260805-035427_real,2026-08-05T03:54:27.114996+00:00,real,hgb82+K1K2_ORACLE,oracle,,,,,,-574.50066891645,,,,-0.005745006689164499,0.25134020221381426,0.6962236624334992,0.5351416099519615,0.4837781538190225,-0.009252923519589618,-2855.9667788590705,-643.5198297727096,31.272444477453753,2,-1185.344762845029,False,,,
20260805-140728_real,2026-08-05T14:07:28.454319+00:00,real,glm_offset_hgb+K0,candidate,,752.0939060091538,-760.6300738326681,1601.6169105642236,-0.026138637905982032,843.4121943776739,959.2611761582139,719.0599273270617,12.727783412958033,0.00843412194377674,0.24660742368194,0.6863445398026233,0.5565430214115898,0.5210636983534678,0.0011505474445384217,1151.3396486740237,286.7514808850751,19.405287254043547,4,245.31194466783018,True,,,
20260805-140728_real,2026-08-05T14:07:28.454319+00:00,real,hgb82_reg_avg3+K0,candidate,,742.5612319373811,-1181.0505747710279,1563.1257912273204,-0.02734622696857858,718.9839567189132,851.9891994572483,701.3680419586409,256.9112451604267,0.0071898395671891316,0.2469178904525574,0.6870324461585005,0.5562332402212438,0.5215425504980176,0.0016293995890881569,909.4318921329472,13.619848392348786,19.22388080048578,4,235.77927059605747,True,,,
20260805-140728_real,2026-08-05T14:07:28.454319+00:00,real,hgb82_reg+K0,candidate,,742.5154077017977,-1191.6991302561823,1551.736221286339,-0.027188047139296456,714.6040994359864,846.4106127253968,692.8035630121583,250.03895157778118,0.007146040994359865,0.2469287580653251,0.6870517660768105,0.5559392053165433,0.5215456312884017,0.0016324803794723342,866.7198499219837,-9.775568604292175,19.714309358027453,4,235.7334463604741,True,,,
20260805-140728_real,2026-08-05T14:07:28.454319+00:00,real,hgb82+K0,candidate,,703.5161739994832,-1278.0885390053963,1557.4027571403662,-0.02734450692289292,664.7360080662495,799.8265534714977,651.7764812872216,195.18956452140588,0.006647360080662495,0.24705329251875735,0.6873167867945364,0.5547282742738935,0.5216427024337941,0.0017295515248646892,839.0623156803802,-132.78211901570637,22.4470669250058,4,196.73421265815955,True,,,
